SampleID,SamDate,Lat,Lon,YearDug,WellAge,WellType,WellDepth,District,Thana,Arsenic,DEM,RAIN,GWD,SAND,LOAM,HCOND,USC,RCHG,RTRND,IRRIG
S98_04280,14/05/1998 00:00,23.228,90.955,1985,13,STW,23,Chandpur,Shahrasti,1090,7.100452427,1966.229575,5.423820207,0,90,15.67411685,10.90488777,97.44340701,0.498535514,5.682332694
S98_03477,22/04/1998 00:00,23.892,88.935,1994,4,STW,37,Kushtia,Mirpur (K),1030,14.9600366,1452.383636,8.718739372,1,51,36.15190323,21.18276764,271.4608048,6.024045378,7.794560158
S98_03832,18/05/1998 00:00,23.526,89.88,1990,8,STW,15,Faridpur,Nagarkanda,924,6.815916809,1880.200206,5.64820566,0.130094278,48.37386552,26.27591205,13.17189478,268.1157273,1.70767382,4.941921813
S98_03859,28/04/1998 00:00,22.821,90.599,1988,10,STW,20,Barisal,Mehendiganj,862,7.581610968,2205.85368,4.448439989,0,18.40178977,14.4457354,8.131696013,74.98330196,-0.280789135,0.522224377
S98_04205,07/05/1998 00:00,23.1,90.882,1996,2,STW,19,Lakshmipur,Ramganj,816,7.90721671,2072.990107,4.328346029,0,89.78993842,16.26457659,10.35409954,79.93260989,0.059627542,2.970057452
S98_04111,29/04/1998 00:00,23.775,90.802,1993,5,STW,22,Brahamanbaria,Banchharampur,735,6.473523814,2032.034325,5.065420412,13.99742391,58.76004951,14.22395262,9.69552219,127.8059953,1.413861107,4.615964659
S98_04085,26/04/1998 00:00,23.494,90.719,1992,6,STW,29,Comilla,Daudkandi,698,5.976112709,1930.134533,4.655314228,1.195187608,84.23439754,14.53854092,15.36435116,104.6932693,1.584732174,2.320064162
S98_04118,30/04/1998 00:00,23.138,91.145,1992,6,STW,15,Comilla,Nangalkot,668,7.218235607,2113.914975,6.750300485,0,90,15.12249609,15.81919779,138.0321334,0.860773799,5.555211496
S98_04338,14/05/1998 00:00,22.996,90.984,1968,30,STW,11,Noakhali,Chatkhil,649,8.680429669,2275.723347,3.630840768,0,89.99263551,18.01677178,13.20201756,64.35946416,-0.037126455,2.984061352
S98_04336,14/05/1998 00:00,23.026,90.906,1986,12,STW,12,Noakhali,Chatkhil,645,9,2170.003651,4.216374226,0,87.92000475,17.09670354,10.97620875,72.08855681,-0.125991875,2.716467526
S98_04201,06/05/1998 00:00,23.349,90.755,1990,8,STW,20,Chandpur,Matlab,644,5.898076762,1927.421449,4.047385659,1.071350979,84.02878003,13.46422865,16.41709647,113.3424944,1.095362048,2.906328149
S98_04199,05/05/1998 00:00,23.166,90.762,1974,24,STW,21,Chandpur,Faridganj,644,8.850215358,2010.008937,4.10698119,0,50.36087031,14.57759856,10.85688629,109.2078203,0.425245544,1.241052726
S98_03227,31/03/1998 00:00,22.715,89.667,1980,18,STW,19,Bagerhat,Bagerhat Sadar,635,3.837658045,1942.897676,4.597871978,0.985164441,49.56977501,19.45467343,28.7421004,55.41685417,0.245163896,1.728825328
S98_03683,11/05/1998 00:00,23.227,90.035,1992,6,STW,29,Madaripur,Rajoir,627,6.454790481,1914.177211,4.710856354,0,45.51214198,25.41300441,26.23875464,212.1955873,0.384276295,3.691338835
S98_03778,14/05/1998 00:00,22.944,89.83,1975,23,STW,29,Gopalganj,Gopalganj Sadar,602,4.084611944,1890.788214,4.445670484,0.00018112,47.78657188,20.86203794,10.11105989,93.23512418,-0.546564948,2.177799227
S98_03791,16/05/1998 00:00,23.318,89.948,1996,2,STW,39,Gopalganj,Muksudpur,588,7.157842713,1885.398554,5.619181949,0,40.01342989,25.96773653,19.68035878,263.1746796,0.754844039,5.670125537
S98_04230,03/05/1998 00:00,23.244,90.854,1996,2,STW,23,Chandpur,Hajiganj,586,5.94779764,1959.80768,3.472997613,0,89.99739597,15.38366707,12.93142314,89.36597783,0.416851739,3.674090966
S98_04190,04/05/1998 00:00,23.338,90.64,1984,14,STW,19,Chandpur,Matlab,579,5.930817401,1937.196982,4.384321207,13.09346449,59.38712072,14.28048598,12.25677938,152.0679173,1.56510962,1.976270786
S98_03615,12/05/1998 00:00,23.084,90.407,1989,9,STW,22,Shariatpur,Gosairhat,576,6.331712202,1985.823396,3.790527609,0.063078776,55.11391444,16.10482797,8.962140322,97.60403095,0.461473769,1.724701229
S99_04052,15/05/1999 00:00,24.2332,90.8876,1987,12,HTW,73.2,Kishoreganj,Bajitpur,573,8.473038193,2244.172632,6.512550807,5.173721495,71.86707086,15.96437559,10.24174022,95.17885672,1.404384746,8.02718409
S98_04192,05/05/1998 00:00,23.083,90.77,1994,4,STW,23,Chandpur,Faridganj,571,8,2061.219799,4.267019371,0,50.00344391,14.86039799,9.602887011,90.90183676,0.170021202,1.132576845
S98_03779,14/05/1998 00:00,23.108,89.749,1987,11,STW,34,Gopalganj,Gopalganj Sadar,562,6.545540965,1819.859639,5.073313874,0.094775852,46.64922382,21.92517782,12.26299487,218.7851265,0.006325237,4.521976456
S98_03459,19/04/1998 00:00,23.388,88.909,1988,10,STW,50,Jhenaidah,Moheshpur,557,10.44344915,1548.824021,7.072122025,0.986352789,49.93934018,33.60345757,13.59284666,201.9788239,5.813810139,10.60440989
S98_03696,10/05/1998 00:00,23.223,90.159,1992,6,STW,39,Madaripur,Madaripur Sadar,552,5.418388134,1948.537485,4.33767629,0,48.00638562,24.49892816,25.39008404,169.7519474,0.77800281,3.532253263
S98_03861,29/04/1998 00:00,22.808,90.306,1980,18,STW,19,Barisal,Babuganj,550,6.471624927,2028.992626,3.30199686,0,17.36805253,14.9380458,13.40122818,72.0749612,-0.283343337,0.196818127
S98_03866,29/04/1998 00:00,22.776,90.309,1983,15,STW,23,Barisal,Babuganj,546,5.710117958,2047.047738,3.314347501,0,16.99653103,15.02328162,14.85931033,69.06078381,-0.286680373,0.153949546
S98_03733,13/05/1998 00:00,23.168,90.354,1939,59,STW,22,Shariatpur,Palong,540,6.602103476,1975.663009,4.418083886,0,56.36571094,16.49318588,12.42968894,110.6465404,0.848201495,2.431013171
S98_03776,13/05/1998 00:00,23.33,90.402,1994,4,STW,25,Shariatpur,Zanjira,540,5.666393694,1955.325244,4.791145858,0.936370563,57.10071377,19.29371133,9.8768988,150.622723,2.280363303,3.25426178
S98_03437,16/04/1998 00:00,23.694,88.802,1974,24,STW,37,Chuadanga,Alamdanga,538,13.25516721,1433.569887,7.859184875,0.999955311,51,39.12361387,10.41499833,226.6673744,5.573444498,7.577721078
S98_03684,11/05/1998 00:00,23.239,90.036,1998,0,STW,30,Madaripur,Rajoir,531,5.534740276,1913.828617,4.716896127,0,47.06455446,25.60435425,26.02662162,216.8659742,0.432605149,3.785166107
S98_02670,11/06/1998 00:00,23.572,90.374,1982,16,STW,55,Munshiganj,Serajdikhan,529,4.888672746,1951.322168,6.193673037,2.117680997,83.94629699,23.25216047,11.22703217,132.290821,2.880325783,2.761792719
S98_04235,05/05/1998 00:00,23.11,90.656,1997,1,STW,16,Chandpur,Haimchar,529,8.522413331,2025.577885,4.101319434,0,50.05482624,14.91784007,9.197990802,112.3864793,0.404416393,0.552420783
S98_03677,10/05/1998 00:00,23.264,90.227,1996,2,STW,30,Madaripur,Madaripur Sadar,527,5.317646238,1956.129016,4.635924797,0,48,23.68107058,20.58909581,167.2596636,1.227270955,3.245712341
S98_04206,07/05/1998 00:00,23.126,90.936,1972,26,STW,15,Lakshmipur,Ramganj,527,7.54101334,2069.184275,4.819057924,0,90,16.58812188,10.78552629,88.57791922,0.18714572,4.300984829
S98_04194,05/05/1998 00:00,23.119,90.731,1996,2,STW,15,Chandpur,Faridganj,523,7.45076703,2036.646776,4.204885145,0,50,14.51955457,9.886352718,106.9552389,0.343334889,0.789972617
S98_04189,04/05/1998 00:00,23.38,90.65,1985,13,STW,20,Chandpur,Matlab,508,5.997518858,1933.530464,4.394335541,13.99716182,58.99187447,14.27797859,12.37152402,144.9377549,1.696311412,2.132637498
S98_02485,01/04/1998 00:00,22.546,89.652,1990,8,STW,26,Bagerhat,Rampal,505,4,2032.40186,3.703106509,0,17,17.47547538,31.15840793,39.23021729,0.200166169,0.378736153
S99_04026,12/05/1999 00:00,24.062,90.9812,1994,5,HTW,47.2,Kishoreganj,Bhairab,505,6.064779258,2166.873541,4.639292,7.596801779,71.25060393,17.55513111,7.741410301,88.63386044,1.225637064,6.046402935
S98_04196,05/05/1998 00:00,23.209,90.734,1988,10,STW,21,Chandpur,Faridganj,502,7.693107531,1979.818051,4.121922097,0,50.0585586,13.99573529,12.25251649,129.8399181,0.57835522,1.430554897
S98_03032,11/06/1998 00:00,23.543,90.389,1979,19,STW,52,Munshiganj,Serajdikhan,501,6.051737473,1950.577813,6.470511692,0.277062001,89.14235543,23.10759253,10.13881449,149.2286776,2.976892424,2.446278914
S98_04229,03/05/1998 00:00,23.208,90.862,1990,8,STW,24,Chandpur,Hajiganj,490,6.395648414,1983.589808,3.911183797,0,89.96494024,15.83207743,11.92807652,90.97123414,0.331360511,3.685109971
S98_03447,18/04/1998 00:00,23.628,88.627,1996,2,STW,43,Meherpur,Meherpur Sadar,482,14.94275779,1411.55537,8.520296618,1,51,39.15541213,7.926768918,181.1041783,4.503580778,7.211908047
S98_03213,31/03/1998 00:00,22.782,89.877,1979,19,STW,22,Bagerhat,Chitalmari,480,3.607639095,1976.969589,3.718597602,0,26.12521704,18.47487453,14.67089195,65.70553541,-0.477619707,0.68121275
S98_04344,16/05/1998 00:00,22.931,91.222,1993,5,STW,14,Noakhali,Senbagh,478,7.798635459,2789.840861,4.62902624,0,90.15459285,15.36376073,16.91676518,90.39997453,0.457207783,3.530903702
S98_03046,10/06/1998 00:00,23.519,90.257,1994,4,STW,70,Munshiganj,Srinagar,475,6.223621731,1940.022031,6.337756886,0.957122616,38.12726903,25.91009285,9.303556614,246.9792988,2.888425108,3.274729693
S98_04193,05/05/1998 00:00,23.111,90.767,1996,2,STW,15,Chandpur,Faridganj,475,8.75019551,2048.171611,4.238873091,0,50.02441717,14.86513753,9.924980132,95.78402752,0.2525383,1.053604399
S98_03161,01/04/1998 00:00,22.677,89.652,1989,9,STW,24,Bagerhat,Rampal,472,3.911995597,1960.942782,4.444732113,0.682220843,35.04725615,19.15714909,31.61316772,50.23326637,0.27458917,1.255973695
S98_03220,30/03/1998 00:00,22.601,89.893,1982,16,STW,25,Bagerhat,Morrelganj,472,3.689103091,2047.802369,2.283361393,0.034018987,19.25248932,16.14930413,24.97102515,38.38032972,-0.202739612,0.173340878
S98_04211,01/05/1998 00:00,23.225,90.661,1990,8,STW,39,Chandpur,Chandpur Sadar,471,2.083966648,1969.09677,4.356723959,0.365991836,42.93032313,14.16327889,11.92412687,149.0460186,0.83658484,1.065679316
S98_03760,18/05/1998 00:00,23.329,90.006,1985,13,STW,25,Faridpur,Bhanga,468,6.250553996,1908.93046,5.845392116,0,37.50737322,25.79934809,20.09842558,259.4155271,0.814322396,4.399755469
S98_03699,11/05/1998 00:00,23.071,90.256,1994,4,STW,25,Madaripur,Kalkini,466,5.339407228,1971.368694,3.113880559,0,48.42006127,18.44520142,9.793172461,89.72045767,0.192644785,2.030749643
S98_04200,06/05/1998 00:00,23.345,90.707,1991,7,STW,59,Chandpur,Matlab,466,4.196401386,1932.204873,4.288304875,8.069486626,62.50402411,13.10941786,14.75434246,135.0499684,1.231564643,2.420319573
S98_04282,14/05/1998 00:00,23.253,90.969,1988,10,STW,24,Chandpur,Shahrasti,462,8.340830465,1947.39014,5.982310553,0,90,15.65064976,11.29749488,97.17262293,0.61555413,5.713341925
S98_03772,13/05/1998 00:00,23.367,90.256,1992,6,STW,24,Shariatpur,Zanjira,461,5.931628865,1950.381932,5.890291906,0.122191549,48.5846401,25.41011704,12.14927882,195.3066991,2.08726791,3.083042963
S98_03705,11/05/1998 00:00,23.102,90.191,1993,5,STW,19,Madaripur,Kalkini,458,5.242871167,1962.137993,3.015023723,0,78.03957975,20.26130206,12.77584784,104.2947191,0.155319733,2.372525033
S98_04208,01/05/1998 00:00,23.162,90.656,1995,3,STW,28,Chandpur,Chandpur Sadar,458,7.824102586,1999.756056,4.187117119,0.005890081,50.89704458,14.40653942,10.17497151,129.4697731,0.584700753,0.74666118
S98_03034,11/06/1998 00:00,23.571,90.424,1996,2,STW,50,Munshiganj,Serajdikhan,458,5.684843205,1957.908259,8.496689327,2.501966462,84.4815777,21.42048356,12.40017942,128.6563219,2.88914497,1.965362513
S98_04228,03/05/1998 00:00,23.307,90.788,1996,2,STW,24,Chandpur,Hajiganj,456,5.421384883,1935.246859,3.44453244,0,89.71309605,14.38548163,15.4776486,105.2393752,0.865414399,3.048388221
S98_04296,07/05/1998 00:00,23.109,90.831,1994,4,STW,17,Lakshmipur,Ramganj,455,8.999812163,2059.606778,4.23726594,0,75.12355734,15.88765571,10.15285317,84.81444785,0.015662605,2.137942681
S98_03128,25/03/1998 00:00,22.739,89.652,1981,17,STW,31,Bagerhat,Fakirhat,453,3.398540568,1921.914704,4.741690547,0.975868927,48.92732276,19.70664969,27.24335518,58.05111953,0.271625733,1.897588358
S98_03184,28/03/1998 00:00,22.836,89.011,1991,7,Tara,46,Satkhira,Kalaroa,453,5.106263554,1736.470799,6.530600463,1,51,24.54917653,12.99020801,128.1888352,2.710673951,8.236860661
S98_04132,26/04/1998 00:00,23.585,90.96,1994,4,STW,29,Comilla,Debidwar,452,7,1945.437184,6.131332973,0,89.99543947,13.04374007,19.15473148,85.8826913,1.427870961,6.743866489
S98_03678,10/05/1998 00:00,23.185,90.248,1995,3,STW,19,Madaripur,Madaripur Sadar,447,2.742944555,1965.725058,4.036450242,0,45.49651624,20.32447375,17.15008837,125.3780762,0.757713482,2.996000369
S98_04329,13/05/1998 00:00,23.025,91.123,1974,24,STW,12,Noakhali,Begumganj,436,6.80907583,2322.601127,3.76270401,0,90,16.04857585,17.60575132,81.42115498,0.501354171,4.133606361
S98_04226,03/05/1998 00:00,23.224,90.795,1992,6,STW,24,Chandpur,Hajiganj,434,7.566575582,1972.447521,3.631602651,0,76.03070512,14.92404536,12.85065865,108.2702867,0.529305656,2.408237107
S98_03833,19/05/1998 00:00,23.583,89.938,1996,2,STW,29,Faridpur,Char Bhadrasan,427,8.575985695,1901.758131,5.947305212,7.785227009,79.11829981,26.70553727,11.57503997,263.2632003,2.427201848,2.526070288
S98_04185,03/05/1998 00:00,23.306,90.949,1991,7,STW,23,Chandpur,Kachua (C),414,8.775846963,1921.214919,5.186765989,0,90,15.64942516,13.41589761,95.65222889,0.715812862,5.691277338
S98_04227,03/05/1998 00:00,23.261,90.788,1985,13,STW,24,Chandpur,Hajiganj,414,6.687406129,1953.431496,3.456071764,0,84.98298608,14.71401299,13.9807201,110.1236223,0.753412226,2.631277527
S98_04107,28/04/1998 00:00,23.555,90.909,1973,25,STW,20,Comilla,Muradnagar,412,6.61836714,1934.095347,5.389352944,0.235567672,89.62775292,12.73434756,21.54485786,81.42358082,1.322951589,5.928250594
S98_03302,31/03/1998 00:00,22.86,89.877,1993,5,STW,19,Bagerhat,Chitalmari,398,4.697224441,1941.293771,4.13142019,0,44.66001059,19.33004357,11.74858788,78.11749759,-0.649645918,0.985212739
S98_04183,03/05/1998 00:00,23.429,90.845,1981,17,STW,23,Chandpur,Kachua (C),398,6.435974261,1910.854932,3.743374887,0,90,13.46827826,25.11746621,82.80672586,0.969401121,4.720995748
S98_04063,18/04/1998 00:00,24.03,89.094,1991,7,STW,31,Pabna,Ishwardi,390,15.59503231,1550.358424,9.203328506,3.854983692,63.82305027,42.48611811,25.54406917,418.9337133,4.277023463,4.414417296
S98_03500,29/04/1998 00:00,22.774,90.159,1993,5,STW,22,Barisal,Banaripara,389,5.41405963,2010.579827,3.161179177,0,19.65970289,15.77488659,13.51402994,65.88659937,-0.395115043,0.028142736
S98_04151,28/04/1998 00:00,23.793,90.992,1996,2,STW,43,Brahamanbaria,Nabinagar,388,8.813497376,2036.41591,5.866761855,0,90,14.09008068,10.38954293,110.450581,1.281814989,5.255317415
S98_04103,28/04/1998 00:00,23.754,90.995,1963,35,STW,27,Comilla,Muradnagar,388,7.919411922,2011.123897,6.203612216,0,90,13.56911269,11.4392203,113.7018213,1.275864327,5.80106314
S98_04104,28/04/1998 00:00,23.717,90.985,1984,14,STW,28,Comilla,Muradnagar,387,7.538144186,1990.949242,6.378461864,0,90,12.75096991,12.94279362,111.0281082,1.31019338,5.979571394
S98_03330,26/04/1998 00:00,22.696,90.377,1995,3,STW,27,Barisal,Barisal Sadar,385,-0.045027992,2153.477536,3.564505026,0,11.48671274,14.08698508,16.44134824,64.50899983,-0.271531192,0.24406624
S99_07193,09/06/1999 00:00,24.6569,89.6445,1990,9,HTW,14,Sirajganj,Kazipur,384,16.58221185,1875.545269,6.873651774,8.907711591,65.79449734,60.26909461,9.773718997,392.3868401,2.066086454,6.395090292
S98_04120,01/05/1998 00:00,23.152,90.691,1998,0,STW,20,Chandpur,Chandpur Sadar,384,7.281542991,2010.059528,4.155683623,0,50,14.42041904,10.20250896,123.2032978,0.496938563,0.751561259
S98_04186,03/05/1998 00:00,23.262,90.995,1994,4,STW,20,Chandpur,Kachua (C),383,8.559721603,1940.62181,6.029752726,0,90,15.5648869,11.38834155,104.9356291,0.70961423,5.627814254
S98_02704,10/05/1998 00:00,23.453,90.203,1992,6,STW,46,Madaripur,Madaripur Sadar,375,1,1943.416451,6.699708575,5.404206702,68.58455956,27.23628553,10.62859507,237.7470498,2.481150484,3.272664998
S98_02609,08/05/1998 00:00,23.031,90.694,1997,1,STW,14,Lakshmipur,Raipur (L),375,7.455745301,2083.280557,4.460424652,0,62.07858838,14.49877492,8.053447074,90.76121091,0.137443393,0.692666433
S98_04213,01/05/1998 00:00,23.294,90.666,1990,8,STW,24,Chandpur,Chandpur Sadar,374,4.940204067,1946.632787,4.374625803,2.255399926,55.30892936,13.67444344,12.69729774,157.6837777,1.131130067,1.718639118
S98_03698,11/05/1998 00:00,23.081,90.302,1973,25,STW,37,Madaripur,Kalkini,369,6.65994354,1974.305073,3.513172173,0,46.90321646,17.27037324,10.13858477,92.77531769,0.31348417,2.01059077
S98_04195,05/05/1998 00:00,23.161,90.721,1990,8,STW,18,Chandpur,Faridganj,367,7.364160371,2008.123673,4.163095909,0,50,14.39831407,10.56693254,121.9259995,0.475107337,0.896479244
S98_03850,19/05/1998 00:00,23.76,89.642,1996,2,STW,19,Rajbari,Rajbari Sadar,359,13.29393491,1720.458131,6.643767628,0.439691442,42.76757376,27.8498311,20.97716233,365.4467375,1.720513129,5.451904784
S98_03267,13/04/1998 00:00,23.046,89.398,1979,19,STW,49,Jessore,Abhaynagar,355,3.884400001,1759.894317,6.86330791,0.954245518,49.66637852,20.93213348,27.33637922,205.4166587,3.04267639,9.160237499
S98_02718,30/04/1998 00:00,23.169,91.129,1990,8,STW,20,Comilla,Laksam,350,7.025966341,2051.969245,6.802278031,0,90,14.95609173,14.48424525,150.6151205,0.843683591,4.864166145
S98_03790,16/05/1998 00:00,23.268,90.018,1989,9,STW,24,Gopalganj,Muksudpur,346,4.002177514,1911.404681,5.305546167,0,46.04929439,25.74217158,23.84536483,229.8603973,0.518476654,4.326707395
S98_03860,28/04/1998 00:00,22.815,90.53,1995,3,STW,16,Barisal,Mehendiganj,345,5.931171848,2158.143774,4.683931582,0,17,14.69171761,10.10300147,80.76899664,-0.301316049,0.602990933
S98_04463,15/06/1998 00:00,22.818,91.553,1979,19,STW,16,Chittagong,Mirsharai,344,12.54608072,3051.558266,6.143417247,4.722869377,77.68822636,10.88283534,10.92323548,57.8089692,0.978369364,0.29172802
S98_04076,18/04/1998 00:00,23.96,89.607,1997,1,STW,23,Pabna,Santhia,341,11.04440321,1697.60807,7.72741357,0.058466434,48.0313341,39.1556611,8.910792712,482.7222884,2.542481571,3.773520612
S98_04279,14/05/1998 00:00,23.16,90.983,1986,12,STW,18,Chandpur,Shahrasti,340,7.10206118,2037.281179,5.415844418,0,90,16.61956251,10.58421747,102.2382521,0.406110941,5.115418104
S98_04098,27/04/1998 00:00,23.425,90.911,1995,3,STW,25,Comilla,Chandina,340,7.918354933,1904.738157,5.577964434,0,90,14.33285004,24.94686367,111.890066,1.031352853,6.414520257
S98_03162,01/04/1998 00:00,22.642,89.643,1998,0,STW,23,Bagerhat,Rampal,339,3.82722632,1979.694651,4.338520524,0.097579227,19.64414709,18.79101318,32.85626259,47.66173395,0.279204028,0.905283404
S98_04345,16/05/1998 00:00,22.899,91.247,1989,9,STW,12,Noakhali,Senbagh,337,7.26511024,2924.119229,4.706860993,0,93.29787977,15.27340135,15.14614473,89.59737307,0.465188437,2.765192941
S98_04106,28/04/1998 00:00,23.616,90.921,1975,23,STW,24,Comilla,Muradnagar,331,7.054211671,1952.876898,4.44828375,0.279510469,89.52012221,12.67240214,17.16226124,76.56908402,1.286262242,5.847845341
S98_03735,13/05/1998 00:00,23.175,90.302,1995,3,STW,15,Shariatpur,Palong,330,5.286185812,1969.600074,4.369905413,0,48.49348422,18.19521751,14.06065882,115.4604425,0.821041148,2.619412794
S98_04348,16/05/1998 00:00,23.04,91.201,1987,11,STW,16,Noakhali,Senbagh,330,7,2377.674609,5.931754393,0,90,14.92102253,18.52024696,112.4846882,0.746246485,5.677259841
S98_04101,28/04/1998 00:00,23.639,90.933,1989,9,STW,30,Comilla,Muradnagar,327,7.124276079,1961.07857,6.016826884,0.210182961,89.72863616,12.57943386,16.17303381,90.18546642,1.258180808,5.793360249
S98_02675,28/04/1998 00:00,23.808,90.888,1986,12,STW,29,Brahamanbaria,Nabinagar,326,6.760833395,2052.727822,5.518214507,3.74497134,77.92032909,13.90116111,9.120566537,116.7797142,1.194924882,4.733542789
S98_03695,10/05/1998 00:00,23.179,90.101,1992,6,STW,37,Madaripur,Madaripur Sadar,325,5.145416668,1936.793349,4.108612561,0,39.87191065,23.86684249,24.69287844,173.0747755,0.436372399,3.12494034
S98_02451,04/03/1998 00:00,23.642,90.609,1986,12,STW,41,Narayanganj,Sonargaon,324,5.722606909,1973.090289,4.374424077,3.74066101,69.48388251,16.16791454,15.46949971,205.5835562,2.383992471,3.740103449
S98_04232,05/05/1998 00:00,23.086,90.644,1979,19,STW,18,Chandpur,Haimchar,322,5.597963504,2029.47696,4.055312785,0,50.24227019,14.71371053,8.65882066,107.3841237,0.344926961,0.489648535
S98_03783,14/05/1998 00:00,23.097,89.893,1997,1,STW,34,Gopalganj,Gopalganj Sadar,321,3,1871.496734,4.651262639,0,15,24.67297996,13.10404522,185.5530231,-0.468433679,3.912184111
S98_04221,02/05/1998 00:00,23.345,90.982,1977,21,STW,29,Comilla,Barura,320,8.153545905,1907.416851,6.270814866,0,90,14.88340414,15.33278257,110.423507,0.98297805,6.234685034
S98_03048,10/06/1998 00:00,23.516,90.287,1992,6,STW,39,Munshiganj,Srinagar,319,5.110084946,1940.707398,6.394491427,0.180174794,44.21438496,26.12194746,8.915186448,228.4018227,2.88092068,3.13638373
S98_03202,28/03/1998 00:00,22.795,89.12,1997,1,STW,41,Satkhira,Tala,319,3.584521314,1783.241535,6.503824808,0.817659594,45.78979517,22.64825016,17.35910224,117.102714,2.305625784,8.55281939
S98_03021,09/06/1998 00:00,23.481,90.367,1993,5,STW,43,Munshiganj,Lohajang,318,6.033633587,1948.198998,6.504114967,1.383262978,87.59536885,23.65375015,8.216693435,172.5880878,2.916771726,2.728560448
S98_02987,03/06/1998 00:00,24.045,91.067,1986,12,STW,46,Brahamanbaria,Sarail,316,7.345109289,2158.567468,5.30980261,0.464553063,87.52627442,16.23006041,8.506234512,83.76497559,1.038335538,6.206331718
S98_03722,14/05/1998 00:00,22.916,89.86,1988,10,STW,24,Gopalganj,Tungipara,315,4.109426302,1913.025526,4.334285478,0,47.01725668,20.02601051,10.78610292,89.07153198,-0.601711599,1.545584605
S98_03842,20/05/1998 00:00,23.743,89.798,1995,3,STW,24,Rajbari,Goalandaghat,314,10.53957821,1805.429248,6.120268828,7.541112585,77.86932463,30.3139633,18.56663551,419.2940888,2.48435485,5.010088472
S98_03029,10/06/1998 00:00,23.594,90.63,1997,1,STW,21,Munshiganj,Gazaria,312,3.132917737,1962.006896,5.398580499,13.41591676,58.79424814,16.20014161,12.57080742,212.472751,2.321794787,2.927536862
S98_03361,13/04/1998 00:00,22.826,89.161,1978,20,STW,51,Jessore,Keshabpur,308,5.088632771,1786.537442,7.075732384,0.994776308,50.78291143,23.54762948,19.01746241,127.4863118,2.48445043,10.14522592
S98_03758,18/05/1998 00:00,23.367,90.074,1992,6,STW,24,Faridpur,Bhanga,307,6.929707938,1923.797857,5.924883732,1.600081139,55.14579725,27.38069708,18.90237252,241.9124056,1.175210657,3.418996252
S98_04366,19/05/1998 00:00,22.909,91.279,1995,3,STW,16,Feni,Daganbhuiyan,307,7.933043647,2954.763268,4.973305272,0,92.58864682,15.27955581,13.88602791,87.13229966,0.588794102,2.631793641
S98_03680,11/05/1998 00:00,23.189,90.09,1994,4,STW,34,Madaripur,Rajoir,305,5.305484749,1932.686622,4.169712184,0,40.85635604,24.36489869,25.95074827,180.228289,0.44733932,3.176655334
S98_03781,14/05/1998 00:00,23.072,89.853,1995,3,STW,29,Gopalganj,Gopalganj Sadar,301,3,1859.232684,4.496506563,0,15.24180457,23.53443188,11.24843029,153.1618662,-0.518741092,3.977778544
S98_02494,31/03/1998 00:00,22.642,89.814,1996,2,STW,20,Bagerhat,Bagerhat Sadar,301,3,2045.284293,3.056494161,0.366672014,27.68725144,16.89258816,27.92107528,45.5197401,-0.157800695,0.40382818
S99_07283,20/06/1999 00:00,25.6163,89.4343,1976,23,HTW,14,Rangpur,Pirgachha,298,27.66984848,2139.233168,5.47812221,6.005818843,88,41.32118217,7.47400175,432.4790908,6.268617575,8.977402268
S98_03026,10/06/1998 00:00,23.544,90.624,1986,12,STW,27,Munshiganj,Gazaria,293,6.104343421,1950.32141,5.463926543,13.86080835,59.40263614,16.81406392,11.22659659,190.7161224,2.364188096,1.921333302
S98_03052,11/06/1998 00:00,23.519,90.443,1995,3,STW,51,Munshiganj,Tongibari,292,5.933937864,1950.846692,6.436140694,0.119124052,89.78897618,20.89374312,10.46035128,146.324315,3.040369935,1.683693997
S98_03618,12/05/1998 00:00,23.038,90.438,1985,13,STW,24,Shariatpur,Gosairhat,290,8.158564169,2003.196855,3.578428167,0.058278623,37.69035346,16.2985326,7.95620975,93.44472566,0.271945845,1.210444409
S98_03488,27/04/1998 00:00,22.939,90.24,1988,10,STW,22,Barisal,Gournadi,290,6.47730126,1981.89799,3.377247151,0,69.87724328,16.69587732,10.63174264,78.02431547,-0.157061778,0.423582025
S98_04217,02/05/1998 00:00,23.41,91.027,1980,18,STW,30,Comilla,Barura,288,8.688346923,1901.412083,8.621723667,0,90,14.5533241,18.15178108,167.7298666,1.322304639,6.623998928
S98_03617,12/05/1998 00:00,23.076,90.384,1985,13,STW,30,Shariatpur,Gosairhat,287,6.881683041,1985.147924,3.79451354,0.001809491,43.32017598,16.24357023,9.185292822,95.30705232,0.403893325,1.725871959
S98_03826,18/05/1998 00:00,23.388,89.874,1995,3,STW,25,Faridpur,Nagarkanda,284,5.239577917,1852.526204,5.732274578,0,48,26.58617684,16.87060148,273.3736485,1.028865732,7.454524771
S98_04180,03/05/1998 00:00,23.342,90.841,1989,9,STW,33,Chandpur,Kachua (C),284,5.846186032,1921.452307,3.293958323,0,90,14.24906588,18.14241027,86.36477845,0.674798949,4.293583881
S98_03788,16/05/1998 00:00,23.316,89.872,1996,2,STW,75,Gopalganj,Muksudpur,281,6.705279419,1847.909593,5.164518255,0,48,25.58946768,18.36048478,261.4505585,0.692555571,6.89581597
S98_03289,19/04/1998 00:00,23.693,89.178,1994,4,STW,49,Jhenaidah,Shailkupa,281,10.99847111,1549.470968,8.326479226,1,51,34.42396451,21.38245061,193.6995229,4.883049616,8.790866484
