SampleID,SamDate,Lat,Lon,YearDug,WellAge,WellType,WellDepth,District,Thana,Arsenic,DEM,RAIN,GWD,SAND,LOAM,HCOND,USC,RCHG,RTRND,IRRIG
S98_04280,14/05/1998 00:00,23.228,90.955,1985,13,STW,23,Chandpur,Shahrasti,1090,6.92,1966,5.49,0,90,15.67,10.89,97.37,0.5,5.7
S98_03477,22/04/1998 00:00,23.892,88.935,1994,4,STW,37,Kushtia,Mirpur (K),1030,14.7,1452,8.72,1.01,51,36.19,21.26,271.68,6.02,7.81
S98_03832,18/05/1998 00:00,23.526,89.88,1990,8,STW,15,Faridpur,Nagarkanda,924,7,1880,5.65,0.34,48.55,26.29,13.17,268.14,1.71,4.95
S98_03859,28/04/1998 00:00,22.821,90.599,1988,10,STW,20,Barisal,Mehendiganj,862,2.5,2206,4.42,0,18.61,14.43,8.18,74.91,-0.28,0.52
S98_04205,07/05/1998 00:00,23.1,90.882,1996,2,STW,19,Lakshmipur,Ramganj,816,7.93,2073,4.32,0,89.76,16.25,10.34,79.92,0.06,2.96
S98_04245,08/05/1998 00:00,22.992,90.744,1995,3,STW,14,Lakshmipur,Raipur (L),744,7.25,2144,4.56,0,70.93,14.41,8.27,80.47,-0.03,1.02
S98_03869,29/04/1998 00:00,22.782,90.267,1996,2,STW,14,Barisal,Babuganj,735,5.7,2033,3.29,0,19,14.76,15.02,68.8,-0.28,0.11
S98_04111,29/04/1998 00:00,23.775,90.802,1993,5,STW,22,Brahamanbaria,Banchharampur,735,7,2032,5.05,13.65,58.73,14.22,9.69,127.75,1.42,4.61
S99_07247,16/06/1999 00:00,25.5962,89.4541,1997,2,HTW,19.8,Gaibandha,Sundarganj,708,26.45,2139,5.51,6.49,87.98,44.4,7.08,409.18,6.47,9.14
S98_04298,07/05/1998 00:00,23.082,90.829,1997,1,STW,11,Lakshmipur,Ramganj,704,9.84,2074,4.25,0,65.34,15.76,9.99,81.68,-0.04,2
S98_04085,26/04/1998 00:00,23.494,90.719,1992,6,STW,29,Comilla,Daudkandi,698,7.55,1930,4.65,0.62,83.39,14.56,15.36,104.74,1.59,2.32
S98_04118,30/04/1998 00:00,23.138,91.145,1992,6,STW,15,Comilla,Nangalkot,668,6.95,2114,6.73,0.01,90,15.09,15.89,136.83,0.88,5.57
S98_03560,29/04/1998 00:00,22.993,90.34,1990,8,STW,15,Barisal,Muladi,667,7.48,1992,3.54,0.34,19.52,16.43,9.75,82.99,0.03,1.12
S98_03321,22/04/1998 00:00,24.096,88.924,1994,4,Tara,31,Kushtia,Daulatpur (Ku),665,13.63,1491,9.54,1.19,62.42,37.06,21.92,430.8,4.8,7.34
S98_04338,14/05/1998 00:00,22.996,90.984,1968,30,STW,11,Noakhali,Chatkhil,649,8.28,2276,3.61,0,89.99,18.02,13.16,64.58,-0.05,2.97
S98_04336,14/05/1998 00:00,23.026,90.906,1986,12,STW,12,Noakhali,Chatkhil,645,9,2170,4.2,0,87.63,17.1,10.98,72.15,-0.12,2.73
S98_04199,05/05/1998 00:00,23.166,90.762,1974,24,STW,21,Chandpur,Faridganj,644,8.44,2010,4.11,0.01,50.57,14.53,10.84,108.9,0.43,1.22
S98_04201,06/05/1998 00:00,23.349,90.755,1990,8,STW,20,Chandpur,Matlab,644,5.68,1927,4.08,1.1,84.09,13.47,16.4,112.73,1.1,2.88
S98_02594,01/05/1998 00:00,23.207,90.688,1990,8,STW,20,Chandpur,Chandpur Sadar,641,7.88,1978,4.26,0.06,47.94,13.97,11.52,139.4,0.66,1.07
S98_03227,31/03/1998 00:00,22.715,89.667,1980,18,STW,19,Bagerhat,Bagerhat Sadar,635,4.36,1943,4.64,0.91,49.74,19.47,28.78,55.44,0.25,1.75
S99_06174,08/06/1999 00:00,24.9388,89.4081,1994,5,HTW,19.8,Bogra,Gabtali,632,17.39,1844,6.08,6.32,79.32,66.75,12.11,408.27,2.08,13.3
S98_03683,11/05/1998 00:00,23.227,90.035,1992,6,STW,29,Madaripur,Rajoir,627,5.97,1915,4.69,0,45.19,25.37,26.29,212.47,0.38,3.66
S98_04209,01/05/1998 00:00,23.204,90.643,1985,13,STW,29,Chandpur,Chandpur Sadar,609,7.03,1977,4.28,0.11,45.75,14.48,10.77,140.54,0.8,0.94
S98_04215,01/05/1998 00:00,23.253,90.751,1990,8,STW,31,Chandpur,Chandpur Sadar,604,6.56,1958,4.03,0.11,60.95,14.01,13.49,128.59,0.69,2.03
S98_03778,14/05/1998 00:00,22.944,89.83,1975,23,STW,29,Gopalganj,Gopalganj Sadar,602,4,1891,4.44,0,47.82,20.88,10.08,93.12,-0.55,2.18
S98_03768,12/05/1998 00:00,23.121,90.418,1983,15,STW,31,Shariatpur,Damudya,590,6.62,1983,3.68,0.35,60.61,15.76,9.7,105.34,0.62,2.02
S98_03791,16/05/1998 00:00,23.318,89.948,1996,2,STW,39,Gopalganj,Muksudpur,588,6.36,1885,5.6,0.02,39.15,25.93,19.68,262.86,0.76,5.67
S98_04230,03/05/1998 00:00,23.244,90.854,1996,2,STW,23,Chandpur,Hajiganj,586,6.12,1960,3.45,0.01,90,15.37,12.97,89.18,0.42,3.67
S98_04190,04/05/1998 00:00,23.338,90.64,1984,14,STW,19,Chandpur,Matlab,579,5.36,1937,4.39,12.25,59.43,14.26,12.3,152.5,1.55,1.97
S98_03615,12/05/1998 00:00,23.084,90.407,1989,9,STW,22,Shariatpur,Gosairhat,576,6.98,1986,3.78,0.19,56.15,16.13,8.95,97.63,0.46,1.72
S99_04052,15/05/1999 00:00,24.2332,90.8876,1987,12,HTW,73.2,Kishoreganj,Bajitpur,573,9,2244,6.5,5.14,71.66,15.96,10.27,95.34,1.4,8.04
S98_03129,25/03/1998 00:00,22.751,89.714,1978,20,STW,16,Bagerhat,Fakirhat,571,3.76,1940,4.42,0.97,50.26,19.25,24.81,59.46,0.13,1.78
S98_04192,05/05/1998 00:00,23.083,90.77,1994,4,STW,23,Chandpur,Faridganj,571,8.4,2061,4.27,0,50,14.85,9.6,90.9,0.17,1.14
S98_03779,14/05/1998 00:00,23.108,89.749,1987,11,STW,34,Gopalganj,Gopalganj Sadar,562,5.86,1819,5.09,0,46.42,21.9,12.3,219.41,0.02,4.53
S98_04207,07/05/1998 00:00,23.145,90.858,1995,3,STW,24,Lakshmipur,Ramganj,559,8.79,2038,4.23,0,89.04,16.04,10.64,88.02,0.2,2.95
S98_03459,19/04/1998 00:00,23.388,88.909,1988,10,STW,50,Jhenaidah,Moheshpur,557,10.67,1549,7.1,0.99,49.85,33.67,13.59,202.11,5.81,10.62
S98_04281,14/05/1998 00:00,23.221,91.01,1995,3,STW,18,Chandpur,Shahrasti,556,7.96,1972,6.51,0,90,15.63,10.72,119.29,0.63,5.34
S98_03696,10/05/1998 00:00,23.223,90.159,1992,6,STW,39,Madaripur,Madaripur Sadar,552,4.93,1948,4.29,0.01,48.01,24.46,25.29,169.38,0.77,3.54
S98_03693,09/05/1998 00:00,22.643,90.334,1994,4,STW,18,Jhalakati,Nalchity,550,4.02,2185,3.26,0,16.33,14.16,19.08,57.34,-0.23,0.22
S98_03861,29/04/1998 00:00,22.808,90.306,1980,18,STW,19,Barisal,Babuganj,550,7.01,2029,3.3,0,17.15,14.88,13.4,72.05,-0.28,0.2
S98_03866,29/04/1998 00:00,22.776,90.309,1983,15,STW,23,Barisal,Babuganj,546,6.01,2047,3.31,0,16.99,15.01,14.88,69.09,-0.29,0.15
S98_03733,13/05/1998 00:00,23.168,90.354,1939,59,STW,22,Shariatpur,Palong,540,6,1975,4.43,0.06,56.42,16.48,12.42,110.63,0.85,2.43
S98_03776,13/05/1998 00:00,23.33,90.402,1994,4,STW,25,Shariatpur,Zanjira,540,5.65,1955,4.79,0.06,57.48,19.3,9.87,150.65,2.28,3.26
S98_03072,24/03/1998 00:00,22.716,89.581,1972,26,STW,26,Khulna,Batiaghata,538,4.27,1908,5.15,0.05,19.07,20.09,28.56,58.9,0.54,1.1
S98_03437,16/04/1998 00:00,23.694,88.802,1974,24,STW,37,Chuadanga,Alamdanga,538,13.14,1433,7.89,1,51,39.2,10.44,226.78,5.57,7.6
S98_03684,11/05/1998 00:00,23.239,90.036,1998,0,STW,30,Madaripur,Rajoir,531,6.09,1914,4.71,0,47.21,25.61,26.05,216.92,0.43,3.78
S98_04331,13/05/1998 00:00,22.974,91.162,1958,40,STW,11,Noakhali,Begumganj,530,7,2530,4.33,0,90,15.62,18.96,85.52,0.44,3.92
S98_02670,11/06/1998 00:00,23.572,90.374,1982,16,STW,55,Munshiganj,Serajdikhan,529,4.54,1951,6.2,0.76,84.09,23.36,11.17,131.99,2.87,2.8
S98_04235,05/05/1998 00:00,23.11,90.656,1997,1,STW,16,Chandpur,Haimchar,529,6.58,2025,4.1,0.03,50.1,14.88,9.21,112.72,0.41,0.55
S98_03677,10/05/1998 00:00,23.264,90.227,1996,2,STW,30,Madaripur,Madaripur Sadar,527,6.06,1956,4.63,0.01,48,23.68,20.66,166.99,1.22,3.25
S98_04206,07/05/1998 00:00,23.126,90.936,1972,26,STW,15,Lakshmipur,Ramganj,527,7.57,2070,4.81,0,90,16.57,10.76,88.43,0.19,4.29
S98_04225,03/05/1998 00:00,23.217,90.878,1990,8,STW,25,Chandpur,Hajiganj,526,5.39,1977,3.86,0,90,15.82,11.62,89.39,0.38,4.23
S98_04160,30/04/1998 00:00,23.111,91.082,1997,1,STW,24,Comilla,Laksam,525,6.85,2119,4.59,0,90,16.35,14.29,108.15,0.48,4.7
S98_04194,05/05/1998 00:00,23.119,90.731,1996,2,STW,15,Chandpur,Faridganj,523,7.31,2037,4.2,0.01,50,14.52,9.9,107.33,0.34,0.79
S98_03743,14/05/1998 00:00,23.033,90.033,1972,26,STW,37,Gopalganj,Kotalipara,521,3,1934,3.93,0,82.32,20.83,12.94,134.81,-0.45,1.38
S98_03049,10/06/1998 00:00,23.546,90.337,1992,6,STW,56,Munshiganj,Srinagar,517,5.24,1945,6.21,0.38,66.75,25.18,9.46,167.9,2.86,2.99
S98_03217,29/03/1998 00:00,22.365,89.086,1982,16,STW,15,Satkhira,Shyamnagar,509,2.33,1830,3.11,0,17,19.99,22.21,39.87,0.65,2.72
S98_04189,04/05/1998 00:00,23.38,90.65,1985,13,STW,20,Chandpur,Matlab,508,5.96,1934,4.4,13.37,58.99,14.28,12.38,145.13,1.69,2.13
S98_02485,01/04/1998 00:00,22.546,89.652,1990,8,STW,26,Bagerhat,Rampal,505,3.92,2032,3.69,0,17,17.48,31.16,39.27,0.2,0.38
S99_04026,12/05/1999 00:00,24.062,90.9812,1994,5,HTW,47.2,Kishoreganj,Bhairab,505,5.9,2166,4.63,6.46,71.16,17.55,7.73,88.78,1.23,6.04
S98_04196,05/05/1998 00:00,23.209,90.734,1988,10,STW,21,Chandpur,Faridganj,502,8.92,1980,4.1,0.05,50.06,13.97,12.32,130.62,0.58,1.44
S98_03032,11/06/1998 00:00,23.543,90.389,1979,19,STW,52,Munshiganj,Serajdikhan,501,6.41,1951,6.41,0.37,88.98,23,10.2,148.51,2.98,2.43
S98_03086,27/03/1998 00:00,22.826,89.011,1988,10,Tara,43,Satkhira,Satkhira Sadar,501,5.28,1739,6.52,1,51,24.33,12.93,126.17,2.66,8.02
S98_03380,16/04/1998 00:00,23.693,88.799,1993,5,STW,45,Chuadanga,Damurhuda,497,13.19,1433,7.9,1,51,39.12,10.36,226.14,5.56,7.56
S98_04212,01/05/1998 00:00,23.259,90.678,1992,6,STW,34,Chandpur,Chandpur Sadar,496,9.1,1957,4.36,0.14,51.29,13.63,12.69,158.19,0.91,1.45
S98_04062,18/04/1998 00:00,24.052,89.055,1970,28,STW,31,Pabna,Ishwardi,493,17.64,1538,9.05,1.33,52.09,40.49,23.94,397.35,4.54,5.06
S98_04229,03/05/1998 00:00,23.208,90.862,1990,8,STW,24,Chandpur,Hajiganj,490,6.06,1984,3.89,0,89.96,15.83,11.91,90.97,0.33,3.7
S98_03447,18/04/1998 00:00,23.628,88.627,1996,2,STW,43,Meherpur,Meherpur Sadar,482,15.53,1412,8.5,1,51,39.15,7.92,181.26,4.5,7.21
S98_03213,31/03/1998 00:00,22.782,89.877,1979,19,STW,22,Bagerhat,Chitalmari,480,3,1977,3.71,0,26.19,18.47,14.68,65.69,-0.48,0.68
S98_04344,16/05/1998 00:00,22.931,91.222,1993,5,STW,14,Noakhali,Senbagh,478,8,2790,4.66,0,90.19,15.35,16.93,90.56,0.46,3.56
S98_03046,10/06/1998 00:00,23.519,90.257,1994,4,STW,70,Munshiganj,Srinagar,475,5.82,1940,6.33,1.05,37.51,25.89,9.31,247.75,2.88,3.26
S98_04193,05/05/1998 00:00,23.111,90.767,1996,2,STW,15,Chandpur,Faridganj,475,8.44,2047,4.23,0,50.04,14.87,9.94,95.99,0.25,1.06
S98_03161,01/04/1998 00:00,22.677,89.652,1989,9,STW,24,Bagerhat,Rampal,472,3.13,1961,4.43,0.15,34.91,19.14,31.66,50.39,0.27,1.25
S98_03220,30/03/1998 00:00,22.601,89.893,1982,16,STW,25,Bagerhat,Morrelganj,472,3.64,2046,2.31,0.07,19.03,16.15,24.86,38.34,-0.19,0.17
S98_04211,01/05/1998 00:00,23.225,90.661,1990,8,STW,39,Chandpur,Chandpur Sadar,471,9.38,1969,4.35,0.1,43.6,14.13,11.86,148.84,0.83,1.05
S98_03760,18/05/1998 00:00,23.329,90.006,1985,13,STW,25,Faridpur,Bhanga,468,5.8,1909,5.83,0.03,37.18,25.76,20.06,260.31,0.8,4.42
S98_03699,11/05/1998 00:00,23.071,90.256,1994,4,STW,25,Madaripur,Kalkini,466,5.36,1971,3.09,0,48.35,18.43,9.81,89.75,0.2,2.04
S98_04200,06/05/1998 00:00,23.345,90.707,1991,7,STW,59,Chandpur,Matlab,466,5.19,1932,4.3,10.19,62.43,13.04,14.72,135.13,1.23,2.41
S98_04282,14/05/1998 00:00,23.253,90.969,1988,10,STW,24,Chandpur,Shahrasti,462,7.98,1947,5.98,0,90,15.65,11.31,97.18,0.62,5.71
S98_03772,13/05/1998 00:00,23.367,90.256,1992,6,STW,24,Shariatpur,Zanjira,461,6.56,1950,5.82,0.1,48.53,25.33,12.1,195.4,2.09,3.08
S98_03034,11/06/1998 00:00,23.571,90.424,1996,2,STW,50,Munshiganj,Serajdikhan,458,6,1958,8.64,1.22,84.45,21.43,12.38,128.81,2.9,1.96
S98_03705,11/05/1998 00:00,23.102,90.191,1993,5,STW,19,Madaripur,Kalkini,458,5,1962,3,0,79.05,20.32,12.82,104.11,0.15,2.38
S98_04208,01/05/1998 00:00,23.162,90.656,1995,3,STW,28,Chandpur,Chandpur Sadar,458,7.35,2000,4.19,0.07,51.07,14.41,10.18,129.46,0.59,0.75
S98_04228,03/05/1998 00:00,23.307,90.788,1996,2,STW,24,Chandpur,Hajiganj,456,5.68,1935,3.45,0.13,89.66,14.39,15.47,105.28,0.86,3.05
S98_04296,07/05/1998 00:00,23.109,90.831,1994,4,STW,17,Lakshmipur,Ramganj,455,8.99,2058,4.23,0,73.8,15.88,10.16,85.03,0.03,2.16
S98_03128,25/03/1998 00:00,22.739,89.652,1981,17,STW,31,Bagerhat,Fakirhat,453,3.61,1922,4.74,0.94,48.54,19.71,27.23,58.05,0.27,1.9
S98_03184,28/03/1998 00:00,22.836,89.011,1991,7,Tara,46,Satkhira,Kalaroa,453,5.94,1737,6.55,1,51,24.59,12.93,128.2,2.72,8.24
S98_04132,26/04/1998 00:00,23.585,90.96,1994,4,STW,29,Comilla,Debidwar,452,6.99,1945,6.46,0.05,90,13.05,19.14,85.72,1.43,6.76
S98_03678,10/05/1998 00:00,23.185,90.248,1995,3,STW,19,Madaripur,Madaripur Sadar,447,5.25,1966,3.99,0.01,45.4,20.3,17.09,125.51,0.76,2.99
S98_04329,13/05/1998 00:00,23.025,91.123,1974,24,STW,12,Noakhali,Begumganj,436,7.6,2323,3.68,0,90,16.07,17.53,80.82,0.49,4.1
S98_04226,03/05/1998 00:00,23.224,90.795,1992,6,STW,24,Chandpur,Hajiganj,434,6.95,1973,3.66,0.02,75.6,14.91,12.83,108.11,0.54,2.38
S98_03833,19/05/1998 00:00,23.583,89.938,1996,2,STW,29,Faridpur,Char Bhadrasan,427,9.59,1902,5.94,7.7,79.3,26.69,11.53,263.09,2.47,2.44
S98_03160,01/04/1998 00:00,22.629,89.61,1994,4,STW,22,Bagerhat,Rampal,424,4.38,1972,4.49,0.01,17.03,18.97,31.14,47.01,0.37,0.85
S98_04372,19/05/1998 00:00,23.013,91.311,1982,16,STW,16,Feni,Daganbhuiyan,420,7.2,2707,6.95,0.02,89.22,14.22,13.01,102.04,1.05,4.13
S99_04234,15/06/1999 00:00,25.7339,89.582,1979,20,HTW,14,Kurigram,Rajarhat,420,26.73,2299,5.45,6.29,88,34.61,8.4,453.06,7.11,9.57
S98_04185,03/05/1998 00:00,23.306,90.949,1991,7,STW,23,Chandpur,Kachua (C),414,8.72,1921,5.21,0,90,15.65,13.4,95.52,0.71,5.69
S98_04227,03/05/1998 00:00,23.261,90.788,1985,13,STW,24,Chandpur,Hajiganj,414,7.41,1953,3.45,0.03,84.43,14.71,13.97,110.13,0.76,2.63
S98_04107,28/04/1998 00:00,23.555,90.909,1973,25,STW,20,Comilla,Muradnagar,412,7.14,1934,5.45,0.18,89.58,12.74,21.51,81.6,1.32,5.94
S98_02590,26/04/1998 00:00,23.536,90.716,1989,9,STW,25,Comilla,Daudkandi,411,8.62,1939,4.67,1.3,69.23,14.97,14.69,111.81,1.79,2.49
S98_04099,27/04/1998 00:00,23.476,90.909,1996,2,STW,31,Comilla,Chandina,407,6.52,1909,6.17,0.08,90,13.53,26.3,110.73,1.13,6.32
S98_04203,06/05/1998 00:00,23.32,90.685,1986,12,STW,24,Chandpur,Matlab,407,6.6,1939,4.33,3.63,55.18,13.48,13.65,147.4,1.19,2.08
S98_02717,28/04/1998 00:00,23.831,90.9,1996,2,STW,30,Brahamanbaria,Nabinagar,406,6.85,2068,5.46,0.71,82.8,14.6,9.14,116.39,1.19,4.82
S98_03302,31/03/1998 00:00,22.86,89.877,1993,5,STW,19,Bagerhat,Chitalmari,398,4.54,1941,4.12,0,44.08,19.31,11.76,78.35,-0.64,0.98
S98_04183,03/05/1998 00:00,23.429,90.845,1981,17,STW,23,Chandpur,Kachua (C),398,6,1911,3.65,0.07,90,13.46,25.04,82.7,0.96,4.69
S98_04094,27/04/1998 00:00,23.478,90.955,1976,22,STW,25,Comilla,Chandina,396,8.01,1908,7.24,0.02,90,14.43,23.51,136.13,1.36,7.1
S98_04179,03/05/1998 00:00,23.35,90.828,1978,20,STW,21,Chandpur,Kachua (C),395,6.68,1922,3.53,0.05,90,14.02,18.5,89.23,0.66,4.15
S98_02602,04/05/1998 00:00,23.432,90.604,1981,17,STW,25,Chandpur,Matlab,391,5.54,1940,4.99,13.31,61.98,15.62,10.61,152.43,2.23,1.65
S98_04063,18/04/1998 00:00,24.03,89.094,1991,7,STW,31,Pabna,Ishwardi,390,15.4,1550,9.24,5.76,63.81,42.6,25.57,419.81,4.27,4.39
S98_03500,29/04/1998 00:00,22.774,90.159,1993,5,STW,22,Barisal,Banaripara,389,4.8,2011,3.13,0,19.79,15.76,13.61,66,-0.39,0.03
S98_04103,28/04/1998 00:00,23.754,90.995,1963,35,STW,27,Comilla,Muradnagar,388,7.16,2011,6.18,0.1,90,13.56,11.46,113.62,1.28,5.81
S98_04151,28/04/1998 00:00,23.793,90.992,1996,2,STW,43,Brahamanbaria,Nabinagar,388,7.21,2035,5.82,0.14,90,14.11,10.41,110.31,1.28,5.27
S98_04104,28/04/1998 00:00,23.717,90.985,1984,14,STW,28,Comilla,Muradnagar,387,7.1,1990,6.35,0.13,90,12.74,12.92,111.07,1.31,5.94
S98_03330,26/04/1998 00:00,22.696,90.377,1995,3,STW,27,Barisal,Barisal Sadar,385,4.28,2154,3.57,0,11.39,14.09,16.42,64.45,-0.27,0.24
S98_04120,01/05/1998 00:00,23.152,90.691,1998,0,STW,20,Chandpur,Chandpur Sadar,384,7.01,2010,4.16,0.02,50,14.4,10.22,123.38,0.5,0.75
S99_07193,09/06/1999 00:00,24.6569,89.6445,1990,9,HTW,14,Sirajganj,Kazipur,384,16.14,1876,6.89,8.26,65.79,60.24,9.67,392.62,2.07,6.35
S98_04186,03/05/1998 00:00,23.262,90.995,1994,4,STW,20,Chandpur,Kachua (C),383,8.42,1941,6.03,0,90,15.57,11.38,104.99,0.71,5.63
S98_02995,05/06/1998 00:00,24.039,91.005,1986,12,STW,33,Brahamanbaria,Brahmanbaria Sadar,382,8.53,2153,4.84,1.98,69.84,17.14,7.42,87.43,1.18,6.03
S98_03730,16/05/1998 00:00,23.211,89.718,1985,13,STW,34,Gopalganj,Kashiani,380,5.89,1786,5.95,0,47.98,22.64,12.59,312.18,0.54,4.94
S98_03298,21/04/1998 00:00,23.901,89.259,1988,10,STW,35,Kushtia,Kumarkhali,377,12.18,1596,9.28,0.52,61.96,37.21,26.67,510.62,3.5,5.39
S98_04149,28/04/1998 00:00,23.938,91.008,1965,33,STW,30,Brahamanbaria,Nabinagar,376,5.35,2086,4.89,2.81,75.01,15.82,8,94.3,1.2,5.52
S98_02609,08/05/1998 00:00,23.031,90.694,1997,1,STW,14,Lakshmipur,Raipur (L),375,8.21,2083,4.46,0.01,61.89,14.53,8.06,90.76,0.14,0.7
S98_02704,10/05/1998 00:00,23.453,90.203,1992,6,STW,46,Madaripur,Madaripur Sadar,375,1,1943,6.67,0.83,68.73,27.21,10.61,237.83,2.48,3.28
S98_04213,01/05/1998 00:00,23.294,90.666,1990,8,STW,24,Chandpur,Chandpur Sadar,374,5.6,1947,4.38,0.79,55.35,13.61,12.64,157.75,1.14,1.71
S98_03698,11/05/1998 00:00,23.081,90.302,1973,25,STW,37,Madaripur,Kalkini,369,7.26,1974,3.48,0.01,46.97,17.23,10.13,92.74,0.32,2
S98_04195,05/05/1998 00:00,23.161,90.721,1990,8,STW,18,Chandpur,Faridganj,367,7.17,2008,4.16,0.02,50,14.38,10.57,121.95,0.48,0.9
S98_03483,27/04/1998 00:00,22.997,90.228,1994,4,STW,20,Barisal,Gournadi,359,6,1971,3.19,0,52.34,17.71,9.82,80.95,-0.06,0.95
S98_03850,19/05/1998 00:00,23.76,89.642,1996,2,STW,19,Rajbari,Rajbari Sadar,359,12.66,1720,6.62,0.26,42.66,27.85,21.05,363.63,1.73,5.44
S98_03002,03/06/1998 00:00,24.164,91.229,1995,3,STW,47,Brahamanbaria,Nasirnagar,357,7.38,2304,6.72,0.07,88.72,13.17,10.92,59.94,0.65,3.92
S98_03449,18/04/1998 00:00,23.817,88.676,1993,5,STW,44,Meherpur,Meherpur Sadar,357,16.21,1391,7.36,1,50.73,38.5,10.44,209.75,5.45,5.51
S98_03130,25/03/1998 00:00,22.78,89.726,1990,8,STW,36,Bagerhat,Fakirhat,355,4.2,1928,4.4,0.92,38.53,19.41,22.09,63.88,0.02,1.75
S98_03267,13/04/1998 00:00,23.046,89.398,1979,19,STW,49,Jessore,Abhaynagar,355,4.21,1760,6.84,0.97,49.78,20.93,27.52,204.67,3.05,9.18
S98_02718,30/04/1998 00:00,23.169,91.129,1990,8,STW,20,Comilla,Laksam,350,7.17,2052,6.81,0.01,90,14.96,14.49,150.61,0.84,4.87
S98_03697,10/05/1998 00:00,23.164,90.172,1994,4,STW,34,Madaripur,Madaripur Sadar,348,6.96,1956,3.6,0,57.39,22.32,19.36,140.59,0.49,3.2
S98_03024,09/06/1998 00:00,23.473,90.279,1990,8,STW,46,Munshiganj,Lohajang,347,9.18,1941,6.58,5.55,67.87,26.24,9.02,225.82,2.7,3.15
S98_04326,13/05/1998 00:00,23.008,91.008,1988,10,STW,13,Noakhali,Begumganj,347,8.97,2272,3.49,0,90,17.97,13.79,62.47,0.09,3.18
S98_03750,17/05/1998 00:00,23.229,89.712,1993,5,STW,45,Faridpur,Alfadanga,346,6.66,1781,6.15,0,48,22.83,12.54,322.64,0.63,4.86
S98_03790,16/05/1998 00:00,23.268,90.018,1989,9,STW,24,Gopalganj,Muksudpur,346,4.45,1911,5.25,0.01,45.53,25.73,23.88,229.98,0.51,4.31
S98_03860,28/04/1998 00:00,22.815,90.53,1995,3,STW,16,Barisal,Mehendiganj,345,4.32,2159,4.68,0,17,14.68,10.09,80.8,-0.3,0.6
S98_04463,15/06/1998 00:00,22.818,91.553,1979,19,STW,16,Chittagong,Mirsharai,344,11.88,3052,6.13,2.96,77.7,10.89,10.88,57.83,0.98,0.29
S98_04076,18/04/1998 00:00,23.96,89.607,1997,1,STW,23,Pabna,Santhia,341,9.71,1698,7.69,0.52,48.06,39.15,8.92,482.12,2.54,3.77
S98_04098,27/04/1998 00:00,23.425,90.911,1995,3,STW,25,Comilla,Chandina,340,7,1905,5.68,0.02,90,14.36,24.84,112.24,1.03,6.44
S98_04279,14/05/1998 00:00,23.16,90.983,1986,12,STW,18,Chandpur,Shahrasti,340,6.71,2037,5.41,0,90,16.61,10.53,101.63,0.4,5.13
S98_03162,01/04/1998 00:00,22.642,89.643,1998,0,STW,23,Bagerhat,Rampal,339,3.5,1980,4.3,0.03,19.58,18.77,33.07,47.65,0.27,0.9
S98_04345,16/05/1998 00:00,22.899,91.247,1989,9,STW,12,Noakhali,Senbagh,337,7.54,2924,4.7,0,93.25,15.28,15.16,89.63,0.46,2.76
S98_04278,14/05/1998 00:00,23.142,90.944,1992,6,STW,30,Chandpur,Shahrasti,332,7.92,2054,4.93,0,90,16.34,10.56,92.32,0.26,4.62
S98_04106,28/04/1998 00:00,23.616,90.921,1975,23,STW,24,Comilla,Muradnagar,331,6.99,1953,4.62,0.19,89.7,12.64,17.21,76.67,1.28,5.86
S98_03203,29/03/1998 00:00,22.504,89.199,1996,2,STW,55,Satkhira,Assasuni,330,1.64,1863,3.74,0.02,17,19.88,19.67,30.92,0.69,2.05
S98_03735,13/05/1998 00:00,23.175,90.302,1995,3,STW,15,Shariatpur,Palong,330,5.02,1970,4.34,0.01,48.46,18.14,13.92,115.56,0.83,2.61
S98_04348,16/05/1998 00:00,23.04,91.201,1987,11,STW,16,Noakhali,Senbagh,330,6.75,2378,5.85,0,90,14.93,18.59,112.2,0.74,5.67
S98_03185,28/03/1998 00:00,22.841,88.974,1996,2,Tara,52,Satkhira,Kalaroa,328,6.27,1717,6.54,1,51,24.89,12.47,128.14,2.75,8.23
S98_04146,28/04/1998 00:00,23.829,90.941,1996,2,STW,52,Brahamanbaria,Nabinagar,328,6.95,2063,5.56,0.33,89.38,14.36,9.52,107.96,1.17,4.67
S98_04101,28/04/1998 00:00,23.639,90.933,1989,9,STW,30,Comilla,Muradnagar,327,7.16,1961,5.86,0.29,89.7,12.62,16.14,90.62,1.26,5.77
S98_02675,28/04/1998 00:00,23.808,90.888,1986,12,STW,29,Brahamanbaria,Nabinagar,326,6.49,2053,5.51,1.78,77.89,13.95,9.12,116.7,1.19,4.73
S98_04064,18/04/1998 00:00,24.03,89.102,1970,28,STW,30,Pabna,Ishwardi,326,15.86,1555,9.37,6.35,64.66,43.22,25.87,426.26,4.18,4.27
S98_03695,10/05/1998 00:00,23.179,90.101,1992,6,STW,37,Madaripur,Madaripur Sadar,325,4.99,1937,4.07,0,39.29,23.86,24.75,173.11,0.43,3.11
S98_02451,04/03/1998 00:00,23.642,90.609,1986,12,STW,41,Narayanganj,Sonargaon,324,7.08,1973,4.42,4.66,68.87,16.18,15.51,205.63,2.39,3.74
S98_04232,05/05/1998 00:00,23.086,90.644,1979,19,STW,18,Chandpur,Haimchar,322,6.84,2030,4.08,0.03,50.22,14.74,8.64,107.38,0.34,0.49
